time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-09-03T08:20:42.370Z,37.5865,-118.7368333,9.6,2.85,md,30,68,0.02112,0.05,nc,nc73619366,2021-11-17T17:19:08.040Z,"6km WNW of Toms Place, CA",earthquake,0.32,0.49,0.194,48,reviewed,nc,nc
2021-09-03T04:54:21.690Z,39.9665,-120.4418333,11.92,2.82,md,30,78,0.1181,0.1,nc,nc73619326,2021-11-17T17:18:49.040Z,"11km NNE of Lake Davis, CA",earthquake,0.34,0.58,0.153,51,reviewed,nc,nc
2021-09-02T12:33:23.332Z,39.5773,-119.5199,10.7,2,ml,28,53.1,0.155,0.1759,nn,nn00820879,2021-09-03T02:41:04.556Z,"17 km ESE of Spanish Springs, Nevada",earthquake,,1.1,0.41,11,reviewed,nn,nn
2021-09-02T06:57:04.000Z,38.5425,-119.5246667,5.72,2.11,md,17,66,0.03245,0.08,nc,nc73619036,2021-09-04T03:26:59.659Z,"29km SE of Markleeville, CA",earthquake,0.22,0.33,0.278,30,reviewed,nc,nc
2021-09-01T23:33:48.990Z,38.5213333,-119.5083333,6.32,2.25,md,17,64,0.01721,0.08,nc,nc73618936,2021-09-04T18:38:20.507Z,"31km SE of Markleeville, CA",earthquake,0.21,0.31,0.284,28,reviewed,nc,nc
2021-09-01T23:13:35.700Z,37.6236667,-121.7721667,3.94,2.6,md,45,38,0.01217,0.15,nc,nc73618926,2022-09-28T17:15:25.874Z,"6km S of Livermore, CA",earthquake,0.19,0.32,0.185,48,reviewed,nc,nc
2021-09-01T21:37:51.220Z,38.4861667,-119.5293333,3.78,2.25,md,16,53,0.03289,0.09,nc,nc73618896,2021-09-04T18:32:20.029Z,"31km ENE of Dardanelle, CA",earthquake,0.21,0.39,0.282,32,reviewed,nc,nc
2021-09-01T17:51:54.580Z,38.0403333,-118.7538333,6.24,2.2,md,39,63,0.2879,0.05,nc,nc73618821,2021-09-08T21:52:33.750Z,"30km SE of Bodie, CA",earthquake,0.2,2.65,0.203,43,reviewed,nc,nc
2021-09-01T13:14:28.460Z,36.4731667,-121.068,5.94,2.11,md,44,59,0.01959,0.14,nc,nc73618766,2021-09-08T19:08:27.780Z,"9km SE of Pinnacles, CA",earthquake,0.21,0.54,0.263,34,reviewed,nc,nc
2021-09-01T09:21:13.670Z,35.0458333,-119.0845,3.96,2.36,ml,64,38,0.01275,0.32,ci,ci40028960,2022-08-08T15:24:32.989Z,"18km NW of Grapevine, CA",earthquake,0.23,1.07,0.13,21,reviewed,ci,ci
2021-08-31T19:07:43.890Z,38.5673333,-119.4195,1.94,2.82,md,21,83,0.06462,0.07,nc,nc73618476,2021-11-06T20:28:36.040Z,"25km SSW of Smith Valley, NV",earthquake,0.26,0.84,0.204,54,reviewed,nc,nc
2021-08-31T18:27:32.610Z,37.4995,-121.8265,4.45,2.35,md,77,28,0.01577,0.09,nc,nc73618471,2021-09-07T23:45:27.270Z,"11km NE of Milpitas, CA",earthquake,0.14,0.21,0.178,69,reviewed,nc,nc
2021-08-31T16:09:56.600Z,36.5781667,-121.1828333,8.54,4.05,mw,76,64,0.006776,0.12,nc,nc73618401,2021-11-06T20:28:37.040Z,"6km NW of Pinnacles, CA",earthquake,0.15,0.25,,4,reviewed,nc,nc
2021-08-31T09:50:07.870Z,35.5183333,-118.3801667,6.6,3.12,ml,72,31,0.1632,0.17,ci,ci40027904,2021-11-06T20:28:39.040Z,"13km SE of Bodfish, CA",earthquake,0.13,0.57,0.186,102,reviewed,ci,ci
2021-08-31T08:17:59.160Z,38.574,-119.4311667,0.81,2.57,md,20,84,0.06981,0.12,nc,nc73618296,2022-08-08T15:32:26.035Z,"25km SSW of Smith Valley, NV",earthquake,0.25,1.38,0.214,59,reviewed,nc,nc
2021-08-31T03:23:52.540Z,38.4968333,-119.5348333,2.8,2.98,ml,19,72,0.03158,0.08,nc,nc73618221,2021-11-06T20:28:42.040Z,"31km ENE of Dardanelle, CA",earthquake,0.2,0.3,0.285,26,reviewed,nc,nc
2021-08-31T01:59:51.170Z,35.0301667,-119.0943333,10.13,2.72,ml,55,34,0.02966,0.3,ci,ci40027728,2021-11-06T20:28:42.040Z,"18km WNW of Grapevine, CA",earthquake,0.3,0.64,0.189,26,reviewed,ci,ci
2021-08-30T21:38:24.920Z,39.1706667,-122.3123333,21.08,2.45,md,34,64,0.08576,0.2,nc,nc73618071,2021-11-06T20:28:44.040Z,"14km W of Williams, CA",earthquake,0.36,0.37,0.209,29,reviewed,nc,nc
2021-08-30T18:55:35.090Z,35.7961667,-121.2243333,9.52,2.05,md,38,163,0.1413,0.06,nc,nc73617986,2021-09-03T23:33:34.965Z,"17km N of San Simeon, CA",earthquake,0.28,0.66,0.159,34,reviewed,nc,nc
2021-08-30T16:27:22.780Z,38.8233333,-122.8008333,2.54,2.1,md,60,28,0.007218,0.05,nc,nc73617941,2021-09-03T22:45:53.226Z,"6km NW of The Geysers, CA",earthquake,0.14,0.18,0.147,30,reviewed,nc,nc
2021-08-30T07:12:23.580Z,38.5425,-119.4151667,3.19,2.23,md,15,77,0.0422,0.08,nc,nc73617856,2021-09-03T07:29:05.115Z,"28km SSW of Smith Valley, NV",earthquake,0.25,0.58,0.175,30,reviewed,nc,nc
2021-08-30T02:56:28.640Z,38.5468333,-119.427,0.49,2.28,md,14,108,0.04337,0.09,nc,nc73617766,2021-09-03T06:37:59.583Z,"27km SSW of Smith Valley, NV",earthquake,0.25,1.17,0.156,26,reviewed,nc,nc
2021-08-29T19:57:02.280Z,38.829,-122.7596667,-0.05,2.16,md,41,50,0.007701,0.07,nc,nc73617541,2021-09-02T20:09:28.220Z,"3km WNW of Cobb, CA",earthquake,0.14,0.22,0.169,7,reviewed,nc,nc
2021-08-29T19:56:35.770Z,38.8296667,-122.7578333,0.28,2.72,md,83,42,0.007276,0.09,nc,nc73617546,2021-11-06T20:28:49.040Z,"3km WNW of Cobb, CA",earthquake,0.11,0.15,0.187,59,reviewed,nc,nc
2021-08-29T13:23:31.260Z,38.5461667,-119.4153333,2.57,3.41,ml,20,78,0.04549,0.06,nc,nc73617431,2021-11-06T20:28:51.040Z,"27km SSW of Smith Valley, NV",earthquake,0.16,0.45,0.234,55,reviewed,nc,nc
2021-08-29T12:19:34.960Z,38.5673333,-119.4213333,1.87,2.27,md,14,83,0.06431,0.07,nc,nc73617416,2021-09-03T05:40:52.124Z,"25km SSW of Smith Valley, NV",earthquake,0.35,0.91,0.12,27,reviewed,nc,nc
2021-08-29T06:23:04.216Z,38.1632,-117.8802,7.7,3.4,ml,26,40.91,0.007,0.1459,nn,nn00820391,2021-11-06T20:28:52.040Z,"32 km SE of Mina, Nevada",earthquake,,0.6,0.2,11,reviewed,nn,nn
2021-08-29T02:31:15.130Z,38.5498333,-119.4205,2.46,3.33,ml,23,110,0.04754,0.07,nc,nc73617241,2021-11-06T20:28:52.040Z,"27km SSW of Smith Valley, NV",earthquake,0.18,0.59,0.196,81,reviewed,nc,nc
2021-08-29T02:01:23.880Z,38.5453333,-119.4211667,-0.21,2.18,md,15,78,0.04309,0.08,nc,nc73617236,2021-09-03T04:56:14.972Z,"27km SSW of Smith Valley, NV",earthquake,0.19,0.58,0.305,26,reviewed,nc,nc
2021-08-29T01:54:35.460Z,35.513,-118.3841667,4.19,2.16,ml,36,63,0.1664,0.15,ci,ci40025952,2021-08-29T14:39:23.740Z,"13km SE of Bodfish, CA",earthquake,0.19,0.98,0.171,27,reviewed,ci,ci
2021-08-28T19:00:39.610Z,38.5393333,-119.5321667,4.54,2.55,md,21,65,0.02579,0.1,nc,nc73617121,2021-11-06T20:28:54.040Z,"28km SE of Markleeville, CA",earthquake,0.25,0.34,0.207,56,reviewed,nc,nc
2021-08-28T02:44:19.030Z,38.5668333,-119.4216667,-1.53,2.52,md,17,115,0.06377,0.06,nc,nc73616791,2021-11-06T20:28:56.040Z,"25km SSW of Smith Valley, NV",earthquake,0.17,0.24,0.167,47,reviewed,nc,nc
2021-08-28T02:24:28.332Z,38.1373,-118.0102,0,2.2,ml,18,97.68,0.04,0.259,nn,nn00820227,2021-08-30T19:04:56.727Z,"29 km SSE of Mina, Nevada",earthquake,,0,0.58,11,reviewed,nn,nn
2021-08-28T00:50:51.520Z,38.5566667,-119.4185,3.57,2.31,md,17,81,0.05452,0.14,nc,nc73616781,2021-09-02T23:17:08.872Z,"26km SSW of Smith Valley, NV",earthquake,0.3,0.78,0.171,29,reviewed,nc,nc
2021-08-28T00:33:15.850Z,38.5466667,-119.392,3.42,2.03,md,12,95,0.0557,0.18,nc,nc73616746,2021-09-02T22:54:05.297Z,"27km S of Smith Valley, NV",earthquake,0.7,1.38,0.141,10,reviewed,nc,nc
2021-08-28T00:32:56.610Z,38.5473333,-119.4176667,2.77,2.33,md,19,78,0.04589,0.1,nc,nc73616741,2021-09-02T22:51:22.209Z,"27km SSW of Smith Valley, NV",earthquake,0.26,0.7,0.208,36,reviewed,nc,nc
2021-08-28T00:22:27.000Z,38.5661667,-119.4236667,-1.37,2.17,md,16,83,0.06282,0.07,nc,nc73616731,2021-09-02T22:45:04.005Z,"25km SSW of Smith Valley, NV",earthquake,0.17,0.3,0.28,26,reviewed,nc,nc
2021-08-28T00:10:55.290Z,38.568,-119.4198333,-1.8,2.57,ml,19,117,0.06521,0.08,nc,nc73616726,2021-11-06T20:28:57.040Z,"25km SSW of Smith Valley, NV",earthquake,0.16,0.25,0.299,18,reviewed,nc,nc
2021-08-27T22:50:11.600Z,36.5395,-121.1321667,8.82,2.09,md,37,74,0.01282,0.08,nc,nc73616676,2021-09-16T01:24:43.040Z,"1km NE of Pinnacles, CA",earthquake,0.21,0.32,0.235,35,reviewed,nc,nc
2021-08-27T22:08:18.130Z,38.5671667,-119.4206667,1.59,2.33,md,18,83,0.06426,0.06,nc,nc73616646,2021-09-02T21:30:54.890Z,"25km SSW of Smith Valley, NV",earthquake,0.25,0.85,0.189,35,reviewed,nc,nc
2021-08-27T19:53:41.140Z,38.4681667,-119.4903333,8.34,2.47,md,23,52,0.01916,0.07,nc,nc73616591,2021-11-06T20:28:59.040Z,"33km NW of Bridgeport, CA",earthquake,0.18,0.27,0.279,57,reviewed,nc,nc
2021-08-27T19:11:30.070Z,38.4816667,-122.7515,7.47,2.09,md,67,41,0.05508,0.09,nc,nc73616566,2021-08-30T20:45:39.469Z,"4km S of Larkfield-Wikiup, CA",earthquake,0.17,0.5,0.138,47,reviewed,nc,nc
2021-08-27T18:11:49.710Z,38.5003333,-122.7236667,6.63,2.45,md,80,42,0.06143,0.1,nc,nc73616536,2021-11-06T20:28:59.040Z,"3km ESE of Larkfield-Wikiup, CA",earthquake,0.17,0.56,0.133,58,reviewed,nc,nc
2021-08-27T13:37:49.460Z,38.5298333,-119.53,2.61,2.16,md,17,66,0.02402,0.09,nc,nc73616416,2021-09-02T20:35:02.869Z,"29km SE of Markleeville, CA",earthquake,0.28,0.39,0.179,38,reviewed,nc,nc
2021-08-27T12:34:51.160Z,35.5151667,-118.3791667,5.01,4,mw,94,31,0.1664,0.19,ci,ci40024128,2021-11-11T18:44:08.873Z,"13km SE of Bodfish, CA",earthquake,0.11,0.72,,6,reviewed,ci,ci
2021-08-27T11:30:07.020Z,38.56,-119.4291667,3.11,2.21,md,17,80,0.05606,0.17,nc,nc73616371,2021-08-31T08:12:51.000Z,"26km SSW of Smith Valley, NV",earthquake,0.46,1.28,0.214,40,reviewed,nc,nc
2021-08-27T11:19:32.820Z,38.5455,-119.4173333,4.7,2.02,md,14,91,0.04427,0.06,nc,nc73616356,2021-08-31T07:54:49.181Z,"27km SSW of Smith Valley, NV",earthquake,0.25,0.67,0.216,23,reviewed,nc,nc
2021-08-27T10:36:08.120Z,38.5271667,-119.4173333,2.3,2.32,md,18,103,0.02809,0.07,nc,nc73616351,2021-08-31T07:49:34.233Z,"29km SSW of Smith Valley, NV",earthquake,0.17,0.3,0.219,41,reviewed,nc,nc
2021-08-27T10:13:20.880Z,38.5456667,-119.4206667,2.24,2.85,md,22,109,0.04353,0.08,nc,nc73616336,2021-11-06T20:29:01.040Z,"27km SSW of Smith Valley, NV",earthquake,0.17,0.47,0.19,87,reviewed,nc,nc
2021-08-27T09:14:51.590Z,38.5538333,-119.4173333,3.63,2.23,md,17,80,0.0521,0.09,nc,nc73616306,2021-08-30T00:09:41.337Z,"26km SSW of Smith Valley, NV",earthquake,0.39,0.99,0.178,29,reviewed,nc,nc
2021-08-27T09:10:44.380Z,36.9861667,-120.2535,17.68,2.11,md,24,63,0.2425,0.14,nc,nc73616296,2021-09-01T03:39:04.476Z,"11km SSW of Fairmead, CA",earthquake,0.47,0.54,0.205,38,reviewed,nc,nc
2021-08-27T07:15:16.330Z,38.557,-119.4238333,1.97,2.01,md,14,112,0.05381,0.06,nc,nc73616181,2021-08-30T23:32:00.609Z,"26km SSW of Smith Valley, NV",earthquake,0.22,0.74,0.209,26,reviewed,nc,nc
2021-08-27T07:04:59.850Z,38.5638333,-119.4278333,-1.9,3.06,ml,21,114,0.06,0.08,nc,nc73616171,2021-11-06T20:29:02.040Z,"26km SSW of Smith Valley, NV",earthquake,0.15,0.33,0.345,27,reviewed,nc,nc
2021-08-27T06:03:45.870Z,38.5548333,-119.4173333,2.69,2.11,md,16,112,0.05304,0.06,nc,nc73616121,2021-08-30T22:03:18.590Z,"26km SSW of Smith Valley, NV",earthquake,0.23,0.74,0.248,25,reviewed,nc,nc
2021-08-27T05:41:31.840Z,38.5586667,-119.4151667,1.59,2.78,md,18,114,0.05721,0.07,nc,nc73616096,2021-11-06T20:29:02.040Z,"26km SSW of Smith Valley, NV",earthquake,0.24,1.13,0.237,83,reviewed,nc,nc
2021-08-27T05:37:23.620Z,38.5615,-119.4251667,-1.71,2.26,md,16,113,0.05802,0.06,nc,nc73616091,2021-08-30T20:22:07.325Z,"26km SSW of Smith Valley, NV",earthquake,0.16,0.43,0.158,34,reviewed,nc,nc
2021-08-27T05:32:07.440Z,38.5606667,-119.4211667,2.46,2.22,md,16,81,0.05784,0.1,nc,nc73616081,2021-08-30T20:15:06.915Z,"26km SSW of Smith Valley, NV",earthquake,0.32,1.04,0.167,28,reviewed,nc,nc
2021-08-27T05:28:58.160Z,38.5648333,-119.421,-1.52,2.1,md,14,115,0.06193,0.06,nc,nc73616076,2021-08-30T20:12:35.466Z,"25km SSW of Smith Valley, NV",earthquake,0.19,0.4,0.249,26,reviewed,nc,nc
2021-08-27T05:19:33.940Z,38.5566667,-119.4205,2.13,2.72,md,21,80,0.0541,0.08,nc,nc73616066,2021-11-06T20:29:02.040Z,"26km SSW of Smith Valley, NV",earthquake,0.22,0.75,0.232,82,reviewed,nc,nc
2021-08-27T05:16:06.470Z,38.5556667,-119.4165,4.13,2.21,md,15,88,0.05404,0.1,nc,nc73616051,2021-08-30T19:26:02.108Z,"26km SSW of Smith Valley, NV",earthquake,0.31,0.88,0.193,28,reviewed,nc,nc
2021-08-27T05:15:06.530Z,38.5425,-119.4251667,2.54,2.03,md,16,107,0.03949,0.09,nc,nc73616046,2021-08-30T19:21:01.249Z,"28km SSW of Smith Valley, NV",earthquake,0.29,0.64,0.209,24,reviewed,nc,nc
2021-08-27T05:12:01.230Z,38.557,-119.4145,2.97,2.18,md,18,81,0.05581,0.09,nc,nc73616036,2021-08-30T19:11:29.469Z,"26km SSW of Smith Valley, NV",earthquake,0.29,0.83,0.194,22,reviewed,nc,nc
2021-08-27T05:06:38.370Z,38.5625,-119.4166667,2.04,2.09,md,16,83,0.06052,0.1,nc,nc73616016,2021-08-30T07:22:21.829Z,"25km SSW of Smith Valley, NV",earthquake,0.34,1.26,0.195,24,reviewed,nc,nc
2021-08-27T05:06:01.270Z,38.532,-119.4093333,-0.61,2.13,md,11,172,0.03575,0.09,nc,nc73616021,2021-08-30T17:42:20.557Z,"29km SSW of Smith Valley, NV",earthquake,0.52,0.68,0.141,19,reviewed,nc,nc
2021-08-27T05:04:45.170Z,38.5613333,-119.4088333,4.15,2.17,md,15,87,0.06143,0.11,nc,nc73616011,2021-08-30T06:42:48.055Z,"25km SSW of Smith Valley, NV",earthquake,0.3,0.94,0.15,27,reviewed,nc,nc
2021-08-27T04:59:09.480Z,38.542,-119.4171667,-0.56,2.05,md,14,92,0.0411,0.07,nc,nc73616001,2021-08-30T05:50:42.856Z,"28km SSW of Smith Valley, NV",earthquake,0.17,0.27,0.25,26,reviewed,nc,nc
2021-08-27T04:57:39.742Z,38.5415,-119.4162,4.4,2.3,ml,29,46.71,0.041,0.1923,nn,nn00819954,2021-08-28T02:50:18.175Z,"6 km ENE of Walker, California",earthquake,,1,0.21,11,reviewed,nn,nn
2021-08-27T04:55:18.280Z,38.5645,-119.4235,-0.19,2.99,ml,22,82,0.0612,0.09,nc,nc73615996,2021-11-06T20:29:02.040Z,"25km SSW of Smith Valley, NV",earthquake,0.18,0.84,0.307,26,reviewed,nc,nc
2021-08-27T04:54:56.237Z,38.57,-119.4193,4.3,2.1,ml,15,79.12,0.067,0.158,nn,nn00819948,2021-08-28T02:50:05.601Z,"7 km E of Coleville, California",earthquake,,3.1,0.36,7,reviewed,nn,nn
2021-08-27T04:47:44.690Z,38.5663333,-119.4211667,-1.92,4.37,mw,22,83,0.06336,0.12,nc,nc73615986,2021-11-06T20:29:02.040Z,"25km SSW of Smith Valley, NV",earthquake,0.25,0.42,,6,reviewed,nc,nc
2021-08-27T02:45:26.300Z,38.5538333,-119.423,-1.18,2.43,md,18,79,0.05087,0.06,nc,nc73615946,2021-08-29T23:50:38.351Z,"26km SSW of Smith Valley, NV",earthquake,0.18,0.32,0.148,37,reviewed,nc,nc
2021-08-27T01:54:20.700Z,38.5593333,-119.422,-0.91,2.86,md,23,81,0.0564,0.08,nc,nc73615901,2021-11-06T20:29:03.040Z,"26km SSW of Smith Valley, NV",earthquake,0.17,0.31,0.173,79,reviewed,nc,nc
2021-08-27T01:51:28.910Z,38.5533333,-119.425,1.7,2.28,md,18,111,0.05004,0.06,nc,nc73615896,2021-08-29T23:21:04.868Z,"27km SSW of Smith Valley, NV",earthquake,0.19,0.61,0.187,33,reviewed,nc,nc
2021-08-27T01:47:25.700Z,38.5558333,-119.4195,0.71,3.5,mw,24,112,0.0535,0.09,nc,nc73615886,2021-11-06T20:29:03.040Z,"26km SSW of Smith Valley, NV",earthquake,0.16,1.14,,4,reviewed,nc,nc
2021-08-27T01:36:00.340Z,38.5565,-119.4173333,-1.6,2.35,md,17,81,0.05463,0.09,nc,nc73615881,2021-08-29T22:54:01.541Z,"26km SSW of Smith Valley, NV",earthquake,0.18,0.25,0.176,38,reviewed,nc,nc
2021-08-27T01:27:23.980Z,38.5515,-119.4221667,1.9,2.23,md,19,78,0.04878,0.08,nc,nc73615871,2021-08-29T18:48:40.282Z,"27km SSW of Smith Valley, NV",earthquake,0.21,0.68,0.146,21,reviewed,nc,nc
2021-08-27T01:23:24.660Z,38.5623333,-119.4261667,-1.92,2.15,md,4,284,0.05871,0.08,nc,nc71125689,2021-08-29T18:47:10.737Z,"26km SSW of Smith Valley, NV",earthquake,0.76,1.24,0.276,7,reviewed,nc,nc
2021-08-27T01:23:12.930Z,38.5531667,-119.4201667,1.85,2.49,md,21,80,0.0508,0.11,nc,nc73615866,2021-11-06T20:29:03.040Z,"26km SSW of Smith Valley, NV",earthquake,0.23,0.8,0.155,40,reviewed,nc,nc
2021-08-26T20:33:23.720Z,38.842,-122.8368333,2.32,2.48,md,63,26,0.003565,0.06,nc,nc73615796,2021-11-02T14:55:32.040Z,"10km NW of The Geysers, CA",earthquake,0.14,0.2,0.131,37,reviewed,nc,nc
2021-08-26T04:44:40.950Z,38.7741667,-122.7235,2.02,2.37,md,65,47,0.0126,0.06,nc,nc73615501,2021-08-31T19:42:37.180Z,"3km W of Anderson Springs, CA",earthquake,0.14,0.19,0.2,48,reviewed,nc,nc
2021-08-25T21:05:01.260Z,34.0785,-119.547,5.95,2.62,ml,67,114,0.2882,0.36,ci,ci40022048,2021-11-02T14:55:18.040Z,"6km NNW of Santa Cruz Is. (E end), CA",earthquake,0.38,31.61,0.19,25,reviewed,ci,ci
2021-08-25T20:06:08.265Z,39.0122,-118.4323,0,2,ml,15,123.85,0.26,0.1269,nn,nn00819784,2021-08-26T02:46:34.044Z,"33 km ENE of Schurz, Nevada",earthquake,,0,0.6,5,reviewed,nn,nn
2021-08-25T20:01:08.760Z,37.9103333,-118.5465,6.2,2.8,md,38,82,0.1915,0.06,nc,nc73615376,2021-11-02T14:55:17.040Z,"40km NNE of Toms Place, CA",earthquake,0.2,2.3,0.166,55,reviewed,nc,nc
2021-08-25T19:52:16.940Z,37.9096667,-118.5495,6.71,2.85,md,42,64,0.194,0.08,nc,nc73615366,2021-11-02T14:55:16.040Z,"40km NNE of Toms Place, CA",earthquake,0.18,1.58,0.128,46,reviewed,nc,nc
2021-08-25T17:18:41.340Z,37.8296667,-120.0796667,37.64,2.12,md,11,101,0.05777,0.12,nc,nc73615296,2021-08-30T16:38:43.020Z,"11km E of Groveland-Big Oak Flat, CA",earthquake,0.6,0.67,0.239,14,reviewed,nc,nc
2021-08-25T16:06:33.070Z,38.5368333,-119.4836667,6.46,2.88,md,25,69,0.0317,0.06,nc,nc73615276,2021-11-02T14:55:14.040Z,"30km SSW of Smith Valley, NV",earthquake,0.15,0.23,0.196,69,reviewed,nc,nc
2021-08-25T02:34:01.450Z,38.5136667,-119.527,4.43,2.07,md,18,61,0.02481,0.09,nc,nc73615016,2021-08-26T19:59:52.026Z,"30km SE of Markleeville, CA",earthquake,0.25,0.32,0.185,29,reviewed,nc,nc
2021-08-24T23:17:05.100Z,38.5436667,-119.4575,3.93,2.52,md,20,73,0.04212,0.09,nc,nc73614951,2021-11-02T14:55:03.040Z,"28km SSW of Smith Valley, NV",earthquake,0.23,0.38,0.18,39,reviewed,nc,nc
2021-08-24T23:05:11.160Z,38.5731667,-119.4323333,-1.55,2.24,md,15,117,0.06892,0.07,nc,nc73614946,2021-08-26T19:56:11.883Z,"25km SSW of Smith Valley, NV",earthquake,0.21,0.35,0.178,27,reviewed,nc,nc
2021-08-24T21:54:29.690Z,38.5353333,-119.525,4.59,2.23,md,19,65,0.02919,0.1,nc,nc73614891,2021-08-26T19:39:13.783Z,"29km SE of Markleeville, CA",earthquake,0.26,0.33,0.239,29,reviewed,nc,nc
2021-08-24T20:11:19.878Z,38.1243,-117.9779,11.2,2.1,ml,21,123.74,0.021,0.1288,nn,nn00819692,2021-08-25T02:40:35.173Z,"31 km SSE of Mina, Nevada",earthquake,,0.7,0.27,10,reviewed,nn,nn
2021-08-24T08:33:39.645Z,38.1494,-117.9446,9.6,2.4,ml,22,48.56,0.016,0.1408,nn,nn00819656,2021-08-24T22:05:23.177Z,"30 km SSE of Mina, Nevada",earthquake,,0.6,0.36,10,reviewed,nn,nn
2021-08-24T01:37:59.710Z,37.2953333,-121.6723333,3.69,2.1,md,61,40,0.03629,0.07,nc,nc73614516,2021-08-27T22:29:33.397Z,"15km E of Seven Trees, CA",earthquake,0.12,0.33,0.225,59,reviewed,nc,nc
2021-08-23T22:51:27.090Z,38.5463333,-119.4571667,3.94,2.4,md,18,73,0.04453,0.09,nc,nc73614456,2021-08-24T21:06:12.073Z,"28km SSW of Smith Valley, NV",earthquake,0.21,0.36,0.202,35,reviewed,nc,nc
2021-08-23T08:20:42.250Z,38.537,-119.4831667,6.6,3.05,ml,26,69,0.03199,0.07,nc,nc73614206,2021-11-02T14:54:38.040Z,"30km SSW of Smith Valley, NV",earthquake,0.18,0.25,0.285,28,reviewed,nc,nc
2021-08-23T00:40:19.200Z,38.8378333,-122.8088333,2.4,2.18,md,63,33,0.01445,0.06,nc,nc73613946,2021-08-27T06:51:12.014Z,"8km WNW of Cobb, CA",earthquake,0.14,0.21,0.121,30,reviewed,nc,nc
2021-08-22T23:02:39.630Z,38.5308333,-119.5338333,2.95,2.54,md,22,64,0.02127,0.11,nc,nc73613886,2021-11-02T14:54:31.040Z,"29km SE of Markleeville, CA",earthquake,0.22,0.32,0.205,52,reviewed,nc,nc
2021-08-22T19:06:50.990Z,38.5608333,-119.4183333,0.04,2.14,md,14,85,0.05856,0.1,nc,nc73613816,2021-08-27T20:33:19.933Z,"26km SSW of Smith Valley, NV",earthquake,0.33,1.64,0.187,25,reviewed,nc,nc
2021-08-22T18:41:44.040Z,37.9076667,-118.5488333,4.86,2,md,24,91,0.1942,0.07,nc,nc73613806,2021-08-24T05:09:18.617Z,"40km NNE of Toms Place, CA",earthquake,0.26,3.84,0.407,27,reviewed,nc,nc
2021-08-22T16:57:32.810Z,38.5563333,-119.5356667,4.63,2.48,md,24,67,0.03205,0.09,nc,nc73613731,2021-11-02T14:54:26.040Z,"27km ESE of Markleeville, CA",earthquake,0.21,0.3,0.254,57,reviewed,nc,nc
2021-08-22T16:25:54.700Z,38.5453333,-119.5198333,7,2.37,md,21,67,0.03716,0.08,nc,nc73613721,2021-08-27T20:46:39.997Z,"29km ESE of Markleeville, CA",earthquake,0.22,0.29,0.262,45,reviewed,nc,nc
2021-08-22T13:44:59.170Z,38.5458333,-119.4215,1.93,2.79,md,20,78,0.04349,0.09,nc,nc73613606,2021-11-02T14:54:22.040Z,"27km SSW of Smith Valley, NV",earthquake,0.21,0.43,0.227,87,reviewed,nc,nc
2021-08-22T13:28:11.970Z,38.5378333,-119.3786667,1.8,2.16,md,5,301,0.05746,0.07,nc,nc71125479,2021-08-23T11:15:20.135Z,"28km S of Smith Valley, NV",earthquake,0.72,2.13,0.211,5,reviewed,nc,nc
2021-08-22T13:27:52.790Z,38.5456667,-119.4286667,0.18,2.72,md,20,107,0.04198,0.06,nc,nc73613581,2021-11-02T14:54:22.040Z,"28km SSW of Smith Valley, NV",earthquake,0.16,0.69,0.246,72,reviewed,nc,nc
2021-08-22T04:16:40.220Z,38.5403333,-119.4608333,3.01,2.56,md,19,71,0.04012,0.11,nc,nc73613381,2021-11-02T14:54:14.040Z,"29km SSW of Smith Valley, NV",earthquake,0.25,0.5,0.213,50,reviewed,nc,nc
2021-08-22T03:50:51.330Z,38.5451667,-119.4573333,3.08,3.1,ml,24,73,0.04348,0.09,nc,nc73613366,2021-11-02T14:54:13.040Z,"28km SSW of Smith Valley, NV",earthquake,0.17,0.35,0.253,33,reviewed,nc,nc
2021-08-22T01:06:00.610Z,38.5498333,-119.4223333,1.8,2.17,md,17,78,0.04714,0.13,nc,nc71125409,2021-08-25T19:11:00.533Z,"27km SSW of Smith Valley, NV",earthquake,0.28,0.91,0.174,22,reviewed,nc,nc
2021-08-21T23:28:53.260Z,38.5311667,-119.5335,2.75,2.08,md,15,79,0.02161,0.1,nc,nc73613191,2021-08-23T08:05:07.353Z,"29km SE of Markleeville, CA",earthquake,0.27,0.46,0.179,23,reviewed,nc,nc
2021-08-21T23:14:42.100Z,38.5276667,-119.5338333,2.38,2.24,md,17,63,0.02076,0.1,nc,nc73613181,2021-08-23T08:04:19.703Z,"29km SE of Markleeville, CA",earthquake,0.25,0.38,0.234,27,reviewed,nc,nc
2021-08-21T22:56:40.590Z,38.5301667,-119.53,2.06,3.17,ml,24,64,0.02408,0.09,nc,nc73613146,2021-11-02T14:54:09.040Z,"29km SE of Markleeville, CA",earthquake,0.21,0.3,0.269,33,reviewed,nc,nc
2021-08-21T20:49:30.240Z,38.5518333,-119.4261667,1.27,2.34,md,14,78,0.04839,0.07,nc,nc73613081,2021-08-23T23:34:14.157Z,"27km SSW of Smith Valley, NV",earthquake,0.33,1.26,0.171,25,reviewed,nc,nc
